quote_id,quote_type,baseline_prediction,EXP019_prediction,gold,recovered,regressed
PrideAndPrejudice_44,Anaphoric,Mr. Bingley,Mr. Bingley,Mrs. Bennet,0,0
PrideAndPrejudice_440,Implicit,Miss Bingley,Miss Bingley,Elizabeth,0,0
PrideAndPrejudice_441,Implicit,Elizabeth,Elizabeth,Jane,0,0
PrideAndPrejudice_442,Explicit,Miss Bingley,Miss Bingley,Elizabeth,0,0
PrideAndPrejudice_443,Anaphoric,Miss Bingley,Miss Bingley,Mr. Collins,0,0
PrideAndPrejudice_444,Implicit,Miss Bingley,Elizabeth,Elizabeth,1,0
PrideAndPrejudice_445,Implicit,Miss Bingley,Miss Bingley,Mr. Collins,0,0
PrideAndPrejudice_446,Explicit,Miss Bingley,Miss Bingley,Mr. Collins,0,0
PrideAndPrejudice_447,Anaphoric,Miss Bingley,Miss Bingley,Mr. Collins,0,0
PrideAndPrejudice_448,Implicit,Miss Bingley,Miss Bingley,Mrs. Bennet,0,0
PrideAndPrejudice_449,Implicit,Miss Bingley,Elizabeth,Elizabeth,1,0
PrideAndPrejudice_45,Implicit,Mr. Bingley,Elizabeth,Mr. Bennet,0,0
PrideAndPrejudice_450,Anaphoric,Mary,Mary,Mr. Bennet,0,0
PrideAndPrejudice_451,Explicit,Mary,Mary,Mr. Collins,0,0
PrideAndPrejudice_452,Explicit,Mary,Mary,Lydia,0,0
PrideAndPrejudice_453,Anaphoric,Lydia,Lydia,Mr. Collins,0,0
PrideAndPrejudice_454,Explicit,Lydia,Lydia,Mrs. Bennet,0,0
PrideAndPrejudice_455,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_456,Anaphoric,Lydia,Lydia,Mrs. Bennet,0,0
PrideAndPrejudice_457,Explicit,Lydia,Lydia,Mr. Collins,0,0
PrideAndPrejudice_458,Anaphoric,Lydia,Lydia,Mr. Collins,0,0
PrideAndPrejudice_459,Anaphoric,Lydia,Lydia,Elizabeth,0,0
PrideAndPrejudice_46,Implicit,Mrs. Bennet,Mrs. Bennet,Mrs. Bennet,0,0
PrideAndPrejudice_460,Explicit,Lydia,Lydia,Mr. Collins,0,0
PrideAndPrejudice_461,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_462,Explicit,Lydia,Lydia,Mr. Collins,0,0
PrideAndPrejudice_463,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_464,Explicit,Lydia,Lydia,Mr. Collins,0,0
PrideAndPrejudice_465,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_466,Implicit,Lydia,Lydia,Mr. Collins,0,0
PrideAndPrejudice_467,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_468,Anaphoric,Mr. Collins,Mr. Collins,Mr. Collins,0,0
PrideAndPrejudice_469,Anaphoric,Mr. Collins,Mr. Collins,Mrs. Bennet,0,0
PrideAndPrejudice_47,Explicit,Mr. Bennet,Mr. Bennet,Mr. Bennet,0,0
PrideAndPrejudice_470,Explicit,Mr. Collins,Mr. Collins,Mr. Collins,0,0
PrideAndPrejudice_471,Explicit,Elizabeth,Elizabeth,Mrs. Bennet,0,0
PrideAndPrejudice_472,Anaphoric,Mr. Collins,Elizabeth,Mrs. Bennet,0,0
PrideAndPrejudice_473,Anaphoric,Mr. Collins,Elizabeth,Mr. Bennet,0,0
PrideAndPrejudice_474,Implicit,Elizabeth,Mr. Collins,Mrs. Bennet,0,0
PrideAndPrejudice_475,Implicit,Mr. Collins,Elizabeth,Mr. Bennet,0,0
PrideAndPrejudice_476,Implicit,Elizabeth,Mr. Collins,Mrs. Bennet,0,0
PrideAndPrejudice_477,Implicit,Mr. Collins,Elizabeth,Mr. Bennet,0,0
PrideAndPrejudice_478,Anaphoric,Elizabeth,Elizabeth,Mr. Bennet,0,0
PrideAndPrejudice_479,Implicit,Mr. Collins,Mr. Collins,Mr. Bennet,0,0
PrideAndPrejudice_48,Anaphoric,Mr. Bennet,Mr. Bennet,Mrs. Bennet,0,0
PrideAndPrejudice_480,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_481,Implicit,Mr. Collins,Mr. Collins,Mr. Bennet,0,0
PrideAndPrejudice_482,Implicit,Elizabeth,Elizabeth,Mrs. Bennet,0,0
PrideAndPrejudice_483,Implicit,Mr. Collins,Mr. Collins,Mr. Bennet,0,0
PrideAndPrejudice_484,Implicit,Elizabeth,Elizabeth,Mrs. Bennet,0,0
PrideAndPrejudice_485,Anaphoric,Mr. Collins,Mr. Collins,Mr. Bennet,0,0
PrideAndPrejudice_486,Explicit,Mr. Collins,Mr. Collins,Lydia,0,0
PrideAndPrejudice_487,Anaphoric,Elizabeth,Elizabeth,Mrs. Bennet,0,0
PrideAndPrejudice_488,Explicit,Elizabeth,Elizabeth,Mrs. Bennet,0,0
PrideAndPrejudice_489,Anaphoric,Elizabeth,Elizabeth,Mrs. Bennet,0,0
PrideAndPrejudice_49,Explicit,Mr. Bennet,Mr. Bennet,Lydia,0,0
PrideAndPrejudice_490,Explicit,Elizabeth,Elizabeth,Mrs. Bennet,0,0
PrideAndPrejudice_491,Anaphoric,Elizabeth,Elizabeth,Mr. Collins,0,0
PrideAndPrejudice_492,Anaphoric,Elizabeth,Elizabeth,Mr. Collins,0,0
PrideAndPrejudice_493,Anaphoric,Mr. Collins,Elizabeth,George Wickham,0,0
PrideAndPrejudice_494,Explicit,Mr. Collins,Elizabeth,Jane,0,0
PrideAndPrejudice_495,Anaphoric,Mr. Collins,Elizabeth,Elizabeth,1,0
PrideAndPrejudice_496,Implicit,Mr. Collins,Mr. Collins,Jane,0,0
PrideAndPrejudice_497,Explicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_498,Implicit,Mr. Collins,Mr. Collins,Elizabeth,0,0
PrideAndPrejudice_499,Implicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_5,Implicit,Mr. Bennet,Mr. Bennet,Mr. Bennet,0,0
PrideAndPrejudice_50,Explicit,Mrs. Bennet,Mrs. Bennet,Mrs. Bennet,0,0
PrideAndPrejudice_500,Explicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_501,Implicit,Mr. Collins,Mr. Collins,Elizabeth,0,0
PrideAndPrejudice_502,Implicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_503,Implicit,Mr. Collins,Mr. Collins,Elizabeth,0,0
PrideAndPrejudice_504,Implicit,Mr. Collins,Mr. Collins,Elizabeth,0,0
PrideAndPrejudice_505,Explicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_506,Implicit,Mr. Collins,Mr. Collins,Elizabeth,0,0
PrideAndPrejudice_507,Implicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_508,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_509,Explicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_51,Anaphoric,Mrs. Bennet,Mrs. Bennet,Mr. Bingley,0,0
PrideAndPrejudice_510,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_511,Implicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_512,Anaphoric,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_513,Anaphoric,Jane,Jane,Mr. Collins,0,0
PrideAndPrejudice_514,Explicit,Jane,Jane,Mr. Bennet,0,0
PrideAndPrejudice_515,Explicit,Jane,Jane,Mr. Collins,0,0
PrideAndPrejudice_516,Implicit,Jane,Jane,Mr. Bennet,0,0
PrideAndPrejudice_517,Implicit,Jane,Jane,Mr. Collins,0,0
PrideAndPrejudice_518,Anaphoric,Jane,Elizabeth,Elizabeth,1,0
PrideAndPrejudice_519,Anaphoric,Jane,Jane,Charlotte Lucas,0,0
PrideAndPrejudice_52,Implicit,Mrs. Bennet,Mrs. Bennet,Mr. Darcy,0,0
PrideAndPrejudice_520,Explicit,Jane,Jane,Charlotte Lucas,0,0
PrideAndPrejudice_521,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_522,Explicit,Jane,Jane,Lydia,0,0
PrideAndPrejudice_523,Anaphoric,Elizabeth,Elizabeth,Mrs. Bennet,0,0
PrideAndPrejudice_524,Implicit,Jane,Jane,Mr. Bennet,0,0
PrideAndPrejudice_525,Anaphoric,Elizabeth,Elizabeth,Mrs. Bennet,0,0
PrideAndPrejudice_526,Implicit,Jane,Jane,Mr. Bennet,0,0
PrideAndPrejudice_527,Implicit,Elizabeth,Elizabeth,Mrs. Bennet,0,0
PrideAndPrejudice_528,Implicit,Elizabeth,Elizabeth,Mr. Bennet,0,0
PrideAndPrejudice_529,Implicit,Elizabeth,Elizabeth,Mrs. Bennet,0,0
PrideAndPrejudice_53,Explicit,Mr. Bingley,Mr. Bingley,Mr. Bingley,0,0
PrideAndPrejudice_530,Explicit,Elizabeth,Elizabeth,Mr. Bennet,0,0
PrideAndPrejudice_531,Anaphoric,Elizabeth,Elizabeth,Jane,0,0
PrideAndPrejudice_532,Explicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_533,Anaphoric,Jane,Jane,Jane,0,0
PrideAndPrejudice_534,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_535,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_536,Implicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_537,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_538,Explicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_539,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_54,Explicit,Mrs. Bennet,Mrs. Bennet,Mr. Darcy,0,0
PrideAndPrejudice_540,Implicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_541,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_542,Implicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_543,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_544,Implicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_545,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_546,Implicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_547,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_548,Explicit,Jane,Jane,Jane,0,0
PrideAndPrejudice_549,Anaphoric,Jane,Jane,Mr. Bennet,0,0
PrideAndPrejudice_55,Implicit,Mr. Bingley,Mr. Bingley,Mr. Bingley,0,0
PrideAndPrejudice_550,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_551,Explicit,Jane,Jane,Mr. Bennet,0,0
PrideAndPrejudice_552,Anaphoric,Jane,Jane,Mrs. Bennet,0,0
PrideAndPrejudice_553,Anaphoric,Jane,Jane,Mrs. Gardiner,0,0
PrideAndPrejudice_554,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_555,Implicit,Jane,Jane,Mrs. Gardiner,0,0
PrideAndPrejudice_556,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_557,Implicit,Jane,Jane,Mrs. Gardiner,0,0
PrideAndPrejudice_558,Explicit,Elizabeth,Elizabeth,Mrs. Gardiner,0,0
PrideAndPrejudice_559,Implicit,Jane,Jane,Elizabeth,0,0
PrideAndPrejudice_56,Anaphoric,Mrs. Bennet,Mrs. Bennet,Mr. Darcy,0,0
PrideAndPrejudice_560,Implicit,Elizabeth,Elizabeth,Mrs. Gardiner,0,0
PrideAndPrejudice_561,Implicit,Jane,Jane,Elizabeth,0,0
PrideAndPrejudice_562,Anaphoric,Jane,Jane,Mrs. Gardiner,0,0
PrideAndPrejudice_563,Implicit,Jane,Elizabeth,Elizabeth,1,0
PrideAndPrejudice_564,Implicit,Elizabeth,Mrs. Gardiner,Mrs. Gardiner,1,0
PrideAndPrejudice_565,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_566,Implicit,Mrs. Gardiner,Mrs. Gardiner,Mrs. Gardiner,0,0
PrideAndPrejudice_567,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_568,Implicit,Mrs. Gardiner,Mrs. Gardiner,Mrs. Gardiner,0,0
PrideAndPrejudice_569,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_57,Implicit,Mr. Bingley,Mr. Bingley,Mrs. Bennet,0,0
PrideAndPrejudice_570,Anaphoric,Mrs. Gardiner,Mrs. Gardiner,Mrs. Bennet,0,0
PrideAndPrejudice_571,Explicit,Mrs. Gardiner,Mrs. Gardiner,Charlotte Lucas,0,0
PrideAndPrejudice_572,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_573,Implicit,Mrs. Gardiner,Mrs. Gardiner,Charlotte Lucas,0,0
PrideAndPrejudice_574,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_575,Implicit,Mrs. Gardiner,Mrs. Gardiner,Charlotte Lucas,0,0
PrideAndPrejudice_576,Explicit,Mrs. Gardiner,Mrs. Gardiner,Charlotte Lucas,0,0
PrideAndPrejudice_577,Anaphoric,Mrs. Gardiner,Mrs. Gardiner,Mrs. Gardiner,0,0
PrideAndPrejudice_578,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_579,Implicit,Mrs. Gardiner,Mrs. Gardiner,Mrs. Gardiner,0,0
PrideAndPrejudice_58,Implicit,Mrs. Bennet,Mrs. Bennet,Mrs. Bennet,0,0
PrideAndPrejudice_580,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_581,Implicit,Mrs. Gardiner,Mrs. Gardiner,Mrs. Gardiner,0,0
PrideAndPrejudice_582,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_583,Implicit,Mrs. Gardiner,Mrs. Gardiner,Mrs. Gardiner,0,0
PrideAndPrejudice_584,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_585,Implicit,Mrs. Gardiner,Mrs. Gardiner,Mrs. Gardiner,0,0
PrideAndPrejudice_586,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_587,Implicit,Mrs. Gardiner,Mrs. Gardiner,Mrs. Gardiner,0,0
PrideAndPrejudice_588,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_589,Implicit,Mrs. Gardiner,Mrs. Gardiner,Mrs. Gardiner,0,0
PrideAndPrejudice_59,Anaphoric,Mr. Bingley,Mr. Bingley,Mr. Bennet,0,0
PrideAndPrejudice_590,Explicit,Elizabeth,Elizabeth,Mrs. Gardiner,0,0
PrideAndPrejudice_591,Anaphoric,Mrs. Gardiner,Mrs. Gardiner,Elizabeth,0,0
PrideAndPrejudice_592,Explicit,Mrs. Gardiner,Mrs. Gardiner,Mr. Collins,0,0
PrideAndPrejudice_593,Explicit,Mrs. Gardiner,Mrs. Gardiner,Charlotte Lucas,0,0
PrideAndPrejudice_594,Implicit,Mrs. Gardiner,Mrs. Gardiner,Mr. Collins,0,0
PrideAndPrejudice_595,Explicit,Mrs. Gardiner,Mrs. Gardiner,Maria,0,0
PrideAndPrejudice_596,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_597,Explicit,Mrs. Gardiner,Mrs. Gardiner,Maria,0,0
PrideAndPrejudice_598,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_599,Implicit,Mrs. Gardiner,Mrs. Gardiner,Maria,0,0
PrideAndPrejudice_6,Implicit,Mrs. Bennet,Mrs. Bennet,Mrs. Bennet,0,0
PrideAndPrejudice_60,Explicit,Mrs. Bennet,Mrs. Bennet,Mrs. Bennet,0,0
PrideAndPrejudice_600,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_601,Anaphoric,Mrs. Gardiner,Mrs. Gardiner,Mr. Collins,0,0
PrideAndPrejudice_602,Explicit,Elizabeth,Elizabeth,Sir William Lucas,0,0
PrideAndPrejudice_603,Anaphoric,Mrs. Gardiner,Mrs. Gardiner,Mr. Collins,0,0
PrideAndPrejudice_604,Explicit,Mrs. Gardiner,Mrs. Gardiner,Lady Catherine De Bourgh,0,0
PrideAndPrejudice_605,Implicit,Mrs. Gardiner,Elizabeth,Elizabeth,1,0
PrideAndPrejudice_606,Implicit,Elizabeth,Lydia,Lady Catherine De Bourgh,0,0
PrideAndPrejudice_607,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_608,Implicit,Lydia,Lydia,Lady Catherine De Bourgh,0,0
PrideAndPrejudice_609,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_61,Anaphoric,Mrs. Bennet,Mr. Bingley,Mrs. Bennet,0,1
PrideAndPrejudice_610,Implicit,Lydia,Lydia,Lady Catherine De Bourgh,0,0
PrideAndPrejudice_611,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_612,Implicit,Lydia,Lydia,Lady Catherine De Bourgh,0,0
PrideAndPrejudice_613,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_614,Implicit,Lydia,Lydia,Lady Catherine De Bourgh,0,0
PrideAndPrejudice_615,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_616,Implicit,Lydia,Lydia,Lady Catherine De Bourgh,0,0
PrideAndPrejudice_617,Implicit,Elizabeth,Elizabeth,Lady Catherine De Bourgh,0,0
PrideAndPrejudice_618,Implicit,Lydia,Lydia,Elizabeth,0,0
PrideAndPrejudice_619,Implicit,Elizabeth,Elizabeth,Lady Catherine De Bourgh,0,0
PrideAndPrejudice_62,Anaphoric,Mrs. Bennet,Mrs. Bennet,Jane,0,0
PrideAndPrejudice_620,Implicit,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Lady Catherine De Bourgh,0,0
PrideAndPrejudice_621,Implicit,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Lady Catherine De Bourgh,0,0
PrideAndPrejudice_622,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_623,Implicit,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Lady Catherine De Bourgh,0,0
PrideAndPrejudice_624,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_625,Anaphoric,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Lady Catherine De Bourgh,0,0
PrideAndPrejudice_626,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_627,Implicit,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Lady Catherine De Bourgh,0,0
PrideAndPrejudice_628,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_629,Explicit,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Charlotte Lucas,0,0
PrideAndPrejudice_63,Explicit,Mrs. Bennet,Mr. Bingley,Elizabeth,0,0
PrideAndPrejudice_630,Anaphoric,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_631,Anaphoric,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Lady Catherine De Bourgh,0,0
PrideAndPrejudice_632,Anaphoric,Elizabeth,Elizabeth,Colonel Fitzwilliam,0,0
PrideAndPrejudice_633,Implicit,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Lady Catherine De Bourgh,0,0
PrideAndPrejudice_634,Explicit,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Lady Catherine De Bourgh,0,0
PrideAndPrejudice_635,Anaphoric,Elizabeth,Elizabeth,Mr. Darcy,0,0
PrideAndPrejudice_636,Implicit,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Lady Catherine De Bourgh,0,0
PrideAndPrejudice_637,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_638,Anaphoric,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Mr. Darcy,0,0
PrideAndPrejudice_639,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_64,Implicit,Mrs. Bennet,Mrs. Bennet,Jane,0,0
PrideAndPrejudice_640,Anaphoric,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Mr. Darcy,0,0
PrideAndPrejudice_641,Explicit,Colonel Fitzwilliam,Colonel Fitzwilliam,Colonel Fitzwilliam,0,0
PrideAndPrejudice_642,Implicit,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Elizabeth,0,0
PrideAndPrejudice_643,Implicit,Colonel Fitzwilliam,Colonel Fitzwilliam,Mr. Darcy,0,0
PrideAndPrejudice_644,Implicit,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Elizabeth,0,0
PrideAndPrejudice_645,Explicit,Colonel Fitzwilliam,Colonel Fitzwilliam,Mr. Darcy,0,0
PrideAndPrejudice_646,Explicit,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Elizabeth,0,0
PrideAndPrejudice_647,Explicit,Colonel Fitzwilliam,Colonel Fitzwilliam,Colonel Fitzwilliam,0,0
PrideAndPrejudice_648,Explicit,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Mr. Darcy,0,0
PrideAndPrejudice_649,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_65,Implicit,Mrs. Bennet,Mr. Bingley,Elizabeth,0,0
PrideAndPrejudice_650,Explicit,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Mr. Darcy,0,0
PrideAndPrejudice_651,Explicit,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Lady Catherine De Bourgh,0,0
PrideAndPrejudice_652,Anaphoric,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Elizabeth,0,0
PrideAndPrejudice_653,Implicit,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Mr. Darcy,0,0
PrideAndPrejudice_654,Anaphoric,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Elizabeth,0,0
PrideAndPrejudice_655,Implicit,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Mr. Darcy,0,0
PrideAndPrejudice_656,Implicit,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Elizabeth,0,0
PrideAndPrejudice_657,Explicit,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Mr. Darcy,0,0
PrideAndPrejudice_658,Anaphoric,Colonel Fitzwilliam,Colonel Fitzwilliam,Mr. Darcy,0,0
PrideAndPrejudice_659,Implicit,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Elizabeth,0,0
PrideAndPrejudice_66,Implicit,Mr. Bingley,Mrs. Bennet,Jane,0,0
PrideAndPrejudice_660,Implicit,Colonel Fitzwilliam,Colonel Fitzwilliam,Mr. Darcy,0,0
PrideAndPrejudice_661,Implicit,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Elizabeth,0,0
PrideAndPrejudice_662,Implicit,Colonel Fitzwilliam,Colonel Fitzwilliam,Mr. Darcy,0,0
PrideAndPrejudice_663,Implicit,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Elizabeth,0,0
PrideAndPrejudice_664,Implicit,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Mr. Darcy,0,0
PrideAndPrejudice_665,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_666,Implicit,Lady Catherine De Bourgh,Lady Catherine De Bourgh,Mr. Darcy,0,0
PrideAndPrejudice_667,Anaphoric,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_668,Explicit,Elizabeth,Elizabeth,Mr. Darcy,0,0
PrideAndPrejudice_669,Anaphoric,Elizabeth,Elizabeth,Mr. Darcy,0,0
PrideAndPrejudice_67,Implicit,Mrs. Bennet,Mr. Bingley,Elizabeth,0,0
PrideAndPrejudice_670,Explicit,Elizabeth,Elizabeth,Charlotte Lucas,0,0
PrideAndPrejudice_671,Anaphoric,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_672,Anaphoric,Charlotte Lucas,Charlotte Lucas,Colonel Fitzwilliam,0,0
PrideAndPrejudice_673,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_674,Anaphoric,Charlotte Lucas,Charlotte Lucas,Elizabeth,0,0
PrideAndPrejudice_675,Implicit,Charlotte Lucas,Charlotte Lucas,Colonel Fitzwilliam,0,0
PrideAndPrejudice_676,Implicit,Charlotte Lucas,Charlotte Lucas,Elizabeth,0,0
PrideAndPrejudice_677,Explicit,Colonel Fitzwilliam,Colonel Fitzwilliam,Colonel Fitzwilliam,0,0
PrideAndPrejudice_678,Implicit,Charlotte Lucas,Charlotte Lucas,Elizabeth,0,0
PrideAndPrejudice_679,Implicit,Colonel Fitzwilliam,Colonel Fitzwilliam,Colonel Fitzwilliam,0,0
PrideAndPrejudice_68,Implicit,Mr. Bingley,Mrs. Bennet,Jane,0,0
PrideAndPrejudice_680,Implicit,Charlotte Lucas,Charlotte Lucas,Elizabeth,0,0
PrideAndPrejudice_681,Implicit,Colonel Fitzwilliam,Colonel Fitzwilliam,Colonel Fitzwilliam,0,0
PrideAndPrejudice_682,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_683,Anaphoric,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_684,Anaphoric,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_685,Explicit,Colonel Fitzwilliam,Colonel Fitzwilliam,Colonel Fitzwilliam,0,0
PrideAndPrejudice_686,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_687,Anaphoric,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_688,Implicit,Colonel Fitzwilliam,Colonel Fitzwilliam,Colonel Fitzwilliam,0,0
PrideAndPrejudice_689,Explicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_69,Implicit,Mrs. Bennet,Mr. Bingley,Elizabeth,0,0
PrideAndPrejudice_690,Implicit,Colonel Fitzwilliam,Colonel Fitzwilliam,Colonel Fitzwilliam,0,0
PrideAndPrejudice_691,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_692,Implicit,Colonel Fitzwilliam,Colonel Fitzwilliam,Colonel Fitzwilliam,0,0
PrideAndPrejudice_693,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_694,Implicit,Colonel Fitzwilliam,Colonel Fitzwilliam,Colonel Fitzwilliam,0,0
PrideAndPrejudice_695,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_696,Implicit,Colonel Fitzwilliam,Colonel Fitzwilliam,Colonel Fitzwilliam,0,0
PrideAndPrejudice_697,Implicit,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_698,Explicit,Colonel Fitzwilliam,Colonel Fitzwilliam,Colonel Fitzwilliam,0,0
PrideAndPrejudice_699,Anaphoric,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_7,Implicit,Mr. Bennet,Mr. Bennet,Mr. Bennet,0,0
PrideAndPrejudice_70,Implicit,Mr. Bingley,Mrs. Bennet,Jane,0,0
PrideAndPrejudice_700,Implicit,Colonel Fitzwilliam,Colonel Fitzwilliam,Colonel Fitzwilliam,0,0
PrideAndPrejudice_701,Anaphoric,Elizabeth,Elizabeth,Elizabeth,0,0
PrideAndPrejudice_702,Explicit,Colonel Fitzwilliam,Colonel Fitzwilliam,Colonel Fitzwilliam,0,0
